id,text,label,Comments,annotator_id
12368,"gaga tá mais que certa de se afastar do twitter, essa fã base gringa é escrota demais, que tomem um tiro no cu esses otarios","[[71, 78, 'toxic'], [108, 110, 'toxic'], [117, 124, 'toxic']]",[],Person6
10590,"rt @user @user vsf mlq, estamos te esperando até agr","[[15, 18, 'toxic']]",[],Person6
12322,concordo vadia puta,"[[9, 14, 'toxic'], [15, 19, 'toxic']]",[],Person6
13390,"@user @user Cara, vá tomar no seu cu, ser desprezível, irracional, ameba, filho de uma puta covarde que se esconde com fake, lixo! Que porra isso tem haver com política! Esse merda que faz isso com uma criança deveria ser empalado em praça pública!","[[21, 36, 'toxic'], [42, 53, 'toxic'], [55, 65, 'toxic'], [67, 72, 'toxic'], [74, 91, 'toxic'], [92, 99, 'toxic'], [125, 129, 'toxic'], [135, 140, 'toxic'], [175, 180, 'toxic'], [210, 230, 'toxic']]",[],Person6
14550,"enfia o 'love you' no cu, puta","[[22, 24, 'toxic'], [26, 30, 'toxic']]",[],Person6
15402,vai toma no cu raça desgraçada,"[[0, 14, 'toxic'], [15, 30, 'toxic']]",[],Person6
11010,@user pra sempre meio bicha,"[[22, 27, 'toxic']]",[],Person6
9960,putinha do capô de fusca kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,"[[0, 7, 'toxic']]",[],Person6
15729,@user vai lavar esse teu pau sujo boy lixo,"[[25, 33, 'toxic'], [34, 42, 'toxic']]",[],Person6
13676,@user q sua puta,"[[12, 16, 'toxic']]",[],Person6
20586,"bigodin traiçoeiro que chama atenção de puta, ela já sem calcinha, cheia de whisky na cuca, vou levar ela pro beco e pau na filha da puta","[[8, 18, 'toxic'], [40, 44, 'toxic'], [124, 137, 'toxic']]",[],Person6
19909,"pq o corpo é mto constantSEUMONGOLOIDE QUER USAR SISTEMA DE NEANDERTAL CARALHO PORRA INFOMSISTENTE DO CACETE VTNC SE O MJNDO TODO USA TEM MOTIBO PORRA

nossa eu fiquei mto puto agr, quem é contra o sistema métrico tinha q ser cortado por seleção natural","[[28, 38, 'toxic'], [71, 78, 'toxic'], [79, 84, 'toxic'], [102, 108, 'toxic'], [109, 113, 'toxic'], [145, 150, 'toxic'], [172, 176, 'toxic'], [214, 233, 'toxic']]",[],Person6
11998,"@user vai-te foder idiota do crl. tu realmente não tens clube, só tens faro pelo spotlight que te dê mais visibilidade.","[[6, 18, 'toxic'], [19, 32, 'toxic']]",[],Person6
12018,"a velho puta q pariu quando eu acho q para de aparecer a ****** no meu feed, ela ressurge das cinzas

EU NAO AGUENTO MAIS VER ESSA PODRIDÃO DE PESSOA NA MINHA TL ELA É UM LIXO E VCS FICA AI LAMBENDO O CU DELA PORRA MEU DEUS","[[8, 20, 'toxic'], [131, 139, 'toxic'], [162, 175, 'toxic'], [190, 203, 'toxic'], [209, 214, 'toxic']]",[],Person6
10709,"rt @user que babaca arrogante, acha que é a última palavra do direito, vsfder. https://t.co/dasl7caau3","[[13, 19, 'toxic'], [20, 29, 'toxic'], [71, 77, 'toxic']]",[],Person6
10689,"estudante de escola publica se voce nao esta estudando para o pas entao VA AGORAAAAA SEU ARROMBADOOOOOOO BORA OCUPAR AQUELE CARAIO

estudante do marista sei la fodase vai tomar no cu","[[89, 104, 'toxic'], [124, 130, 'toxic'], [160, 166, 'toxic'], [167, 182, 'toxic']]",[],Person6
12065,porra tá enchendo o saco já o filha da puta ! deixa o pandão namorar em paz caralho! beijos do tio sanguinho😘,"[[0, 5, 'toxic'], [9, 24, 'toxic'], [30, 43, 'toxic'], [76, 83, 'toxic']]",[],Person6
10669,"homem: nossa você é muito linda parece um anjo tô apaixonado quer ficar comigo 😍

mulher: quero não vlw

homem: você nem é isso tudo sua escrota nojenta puta vagabunda eu nem queria tanto ficar com você mesmo sua piranha arrombada para de se achar sua vadia fudida rodada🤬","[[134, 145, 'toxic'], [146, 153, 'toxic'], [154, 158, 'toxic'], [159, 168, 'toxic'], [214, 221, 'toxic'], [222, 231, 'toxic'], [249, 272, 'toxic']]",[],Person6
4893,rt @user se as dominicanas perderem 茅 s贸 pq ela se desconcentram tirando o shortinho do cu,"[[88, 90, 'toxic']]",[],Person6
11660,"@user vc é viado, só homem sente frio","[[11, 16, 'toxic']]",[],Person6
11723,"@user vai pra casa do caralho então, ernesto! vai te catar arrombado de merda","[[22, 29, 'toxic'], [46, 58, 'toxic'], [59, 77, 'toxic']]",[],Person6
2367,"Além de ser gay não gosta de blackpink, escolhe só uma doença buceta — mas eu nao sou gay, e eu n disse que n gosto de blackpink, só não aguento mais as mesmas musicas ?????? https://t.co/E7loFOmZoh","[[0, 15, 'toxic'], [62, 68, 'toxic']]",[],Person6
4577,"@user Alexandre frota falando mal do Atual Governo 茅 que nem um coito interrompido no traveco que ele comeu no filme dele, ou seja: n茫o serve pra nada.","[[86, 107, 'toxic'], [136, 150, 'toxic']]",[],Person6
11019,se não fosse meu irmão eu chamava de filho da puta,"[[37, 50, 'toxic']]",[],Person6
937,"onde talarico quer fala de talaricagem, ond maconheiro se acha bandido, onde homofóbico come viado, onde piranha briga por homem dos outros, onde você faz A e o povo fala o abecedário todo, onde um tenta ser melhor q o outro sendo q ninguém é melhor q ninguém!!!!!!!!!!!!!!!!!!!!! https://t.co/BlS7H57uO5","[[5, 13, 'toxic'], [27, 38, 'toxic'], [63, 70, 'toxic'], [77, 87, 'toxic'], [88, 98, 'toxic'], [105, 113, 'toxic']]",[],Person6
11117,"@user índio curte não fazer porra nenhuma. salvo aqueles isolados. de resto, querem conforto, cachaça e facilidades.","[[6, 11, 'toxic'], [18, 41, 'toxic']]",[],Person6
20689,rt @user se fude emelyn desgraçada,"[[9, 16, 'toxic'], [24, 34, 'toxic']]",[],Person6
272,teresinha e merda a mesma coisa odeio ela caralho,"[[12, 17, 'toxic'], [32, 37, 'toxic'], [42, 49, 'toxic']]",[],Person6
11161,"@user @user oh meu deuso viadinho emocionado, nunca viu um lolla amada? eh normal isso acontecer pq ela n tava no palco principal dai nego corre p outros palcos pq o intervalo entre os shows eh curto KKKKKKKKKKKKKKK","[[25, 44, 'toxic']]",[],Person6
11056,@user putinha da cavalgada kkkkkkkkkkkkkkkkkkkk misericórdia,"[[6, 13, 'toxic']]",[],Person6
9974,"@user Não sabe nem escrever o nome do grt direito!! Ainda quer vim aqui fala de um anjo, só Deus na causa dessa pessoa mal amada. Viado é quem fez esse miserável!!","[[112, 128, 'toxic'], [130, 135, 'toxic'], [152, 161, 'toxic']]",[],Person6
11632,@user @user @user kkkkkkkkk sai fora viado,"[[37, 42, 'toxic']]",[],Person6
11215,"@user @user @user Vai tomar no seu cu, meu anjo.
Lugar de mulher é onde ela quiser.
Mas lugar de um filho da puta como você é na puta que pariu.
Verme maldito.","[[18, 37, 'toxic'], [100, 113, 'toxic'], [129, 143, 'toxic'], [145, 158, 'toxic']]",[],Person6
11757,tomar no cu bicho insuportável,"[[0, 11, 'toxic'], [18, 30, 'toxic']]",[],Person6
9959,putinha do capô de fusca,"[[0, 7, 'toxic']]",[],Person6
11202,"@user ahh toma no seu cu, ce pagou de loucão falando que parou de fumar kkkk ce tá cortado agr","[[10, 24, 'toxic']]",[],Person6
11427,"que ódio cara, vai se fuder, passou de todos os limites, se eu não gostava muito antes, agora eu detesto, que nojo","[[0, 8, 'toxic'], [15, 27, 'toxic'], [88, 104, 'toxic'], [106, 114, 'toxic']]",[],Person6
6473,@user @user duas puta manca,"[[17, 21, 'toxic']]",[],Person6
10524,rt @user esse novinho é profissional em mamar rola https://t.co/drktaazjm8,"[[40, 50, 'toxic']]",[],Person6
10526,tudo é falra vai tomar no cu caralho meu deus q juiz insuportável que jogo insuportável q dia horrível p se viver e ser vitória,"[[13, 28, 'toxic'], [29, 36, 'toxic']]",[],Person6
12429,putinha do fogo insaciável 🔥😯,"[[0, 7, 'toxic']]",[],Person6
18063,rt @user vai tomar no cu eu não aguento mais esse governo eu vou chorar puta que pariuuu vai se foder quem votou no bolsonaro desej…,"[[9, 24, 'toxic'], [72, 88, 'toxic'], [89, 101, 'toxic']]",[],Person6
11423,porra de oscar mano eu quero que esse cara vá pra puta que pariu,"[[0, 5, 'toxic'], [43, 64, 'toxic']]",[],Person6
10588,@user @user foda é tu ver a oas comemorando já que o gremio nem estádio tem. mas é muito burro!,"[[83, 94, 'toxic']]",[],Person6
15367,@user @user dois corno que tem mais que se foder,"[[17, 22, 'toxic'], [36, 48, 'toxic']]",[],Person6
12420,"@user @user queria estar no lugar dele sem ser um hipócrita vendido falso arrombado do karalho
tem como?","[[68, 83, 'toxic'], [87, 94, 'toxic']]",[],Person6
12408,"@user @user @user @user Se eu chamei sua mãe de puta, você só pode achar ruim se sentir. Mas relaxa, sua mãe não deve ser puta, então não tem porque ficar sentido","[[30, 52, 'toxic'], [113, 126, 'toxic']]",[],Person6
10407,enfia esse sco pa tu no cu,"[[24, 26, 'toxic']]",[],Person6
15553,"@user muito bom!!
o maconheiro putinha de traficante devem tá espumando de raiva!!","[[20, 30, 'toxic'], [31, 52, 'toxic']]",[],Person6
20296,esse técnico é um burro. vai tomar no cú,"[[13, 23, 'toxic'], [25, 40, 'toxic']]",[],Person6
15525,@user odeio essa putinha de like ela me bloqueou consigo ver nada nesse caralhoo que ódio,"[[6, 11, 'toxic'], [17, 24, 'toxic'], [72, 80, 'toxic'], [85, 89, 'toxic']]",[],Person6
19241,"-q lugar eh esse? 😍
-gramado!! 
-eh vagabunda? q legal vadia e seguiu meu namorado pq?? vontade de dar??????","[[37, 46, 'toxic'], [56, 61, 'toxic']]",[],Person6
6495,"surrei a p*ta da minha irmã agora, ela descontando a raiva dela na minha irmãzinha e eu mandei ela parar, aí ela surtou e falou que ninguém entende ela e eu só falei 'então se mata logo, você é irrelevante e não vai fazer falta nenhuma' KKKKKKKKKKKKKKKKKK","[[9, 13, 'toxic'], [173, 185, 'toxic'], [187, 205, 'toxic'], [208, 235, 'toxic']]",[],Person6
10569,dá um ódio quando vejo nego cantando 'norte sul desse país' vai tomar no cu,"[[6, 10, 'toxic'], [60, 75, 'toxic']]",[],Person6
12193,@user vai sonhando filho da puta,"[[19, 32, 'toxic']]",[],Person6
1676,@user vou mandar você pra ver se emagrece seu gordo fdp,"[[42, 51, 'toxic'], [52, 55, 'toxic']]",[],Person6
10611,@user @user to manca fdp,"[[21, 24, 'toxic']]",[],Person6
1721,@user esse idiota! só os inocentes que assiste aos vídeos desse cretino. mas já estão aprendendo.,"[[11, 17, 'toxic'], [58, 71, 'toxic']]",[],Person6
19517,@user @user vai tu chupa rola,"[[16, 29, 'toxic']]",[],Person6
19509,"ta bom kkk
eu sou o robozão — ah vai tomar no seu cu https://t.co/yvprshv4wo","[[33, 52, 'toxic']]",[],Person6
1780,vai tomar no cu juiz filha da puta,"[[0, 15, 'toxic'], [21, 34, 'toxic']]",[],Person6
1806,"@user @user mirelle, pau no seu cu, sua ridícula","[[21, 34, 'toxic'], [36, 48, 'toxic']]",[],Person6
1821,"@user só o flamerda pode contratar lixo europeu? os outros também podem, recalcado! 🤫","[[14, 19, 'toxic'], [35, 39, 'toxic'], [73, 82, 'toxic']]",[],Person6
9187,rt @user parsa o feminismo q me perdoe mas eu queria só 3m no braço c essa mina zoada do crlh vsf falsa desgraçada,"[[89, 93, 'toxic'], [94, 97, 'toxic'], [98, 114, 'toxic']]",[],Person6
12241,"rt @user olhem só que artista, o cara manda muito bem, e pau no cu do bolsonaro. https://t.co/jil2wnzniz","[[57, 66, 'toxic']]",[],Person6
19093,"O pessoal que frequenta o ensino noturno não tem de levar com as pitinhas, as crianças e o jardim zoológico do ensino diurno.
Ah! e também é conhecida como a escola das putas e o pessoal de fora mete todas as raparigas nesse mesmo saco!","[[169, 174, 'toxic'], [209, 218, 'toxic']]",[],Person6
9159,@user vai toma no seu cu...,"[[6, 24, 'toxic']]",[],Person6
10244,"putinha da dominação

jdjdjskskakakksd","[[0, 7, 'toxic']]",[],Person6
12342,@user teu cu!,"[[6, 12, 'toxic']]",[],Person6
15588,rt @user a putinha da galera https://t.co/ygvefruwv8,"[[11, 18, 'toxic']]",[],Person6
9012,@user sua filha da puta onde que eu engordo??????????????????????????????????????????,"[[6, 23, 'toxic']]",[],Person6
16200,"engraçado ver blink dalando que army é tpxica mas postar essas merdas e se fazer de santa depois
tira nosso pau da boca ô sururu vai lavar uma louça","[[63, 69, 'toxic'], [72, 89, 'toxic'], [97, 119, 'toxic'], [129, 148, 'toxic']]",[],Person6
12325,@user @user ' putinha da ppk de mel ',"[[14, 28, 'toxic']]",[],Person6
8874,"@user @user leva tudo pra sua casa porra..... ta com dó adota caralho!!!!
fodasse essa raça.... deixa se matarem mais!!!","[[35, 40, 'toxic'], [62, 69, 'toxic'], [74, 81, 'toxic'], [105, 117, 'toxic']]",[],Person6
3614,@user ta querendo pegar o bofe do outro vadia,"[[40, 45, 'toxic']]",[],Person6
15055,tomara q a minha irmã tome bem no meio do cu dela,"[[31, 44, 'toxic']]",[],Person6
12569,esse é um grande filho da puta,"[[17, 30, 'toxic']]",[],Person6
11434,da vontade de ir mandar tomar no cu esses machos q fazem palhaçada na rua,"[[24, 35, 'toxic']]",[],Person6
9440,Socando sem dó no cu da cadela e o @user segurando pra ela não mexer. Mais uma parte desse #canil que foi tesão demais. Fortalece no #RT pra postar as outras partes! 😈😈😈🍆 #gayfuck #canildodogão #sex #gaysp #bigdick #gay https://t.co/WenVwBFBVp,"[[15, 30, 'toxic']]",[],Person6
13400,"Triste por ter motivado tanto ele, mas n sabíamos a vagabunda que estava se relacionando. Meu amigo merece muito mais! Triste por ele ter criado confiança em alguém que n presta, e agora nunca vai confiar em uma MULHER de verdade por causa dessa menina que não quer nada c a vida","[[52, 62, 'toxic']]",[],Person7
19548,"@user perdi
maquiagem é coisa de puta","[[12, 21, 'toxic'], [24, 30, 'toxic'], [33, 37, 'toxic']]",[],Person7
10799,bicho que DESGRAÇA toda vez que eu faço qualquer coisa a minha mãe vem com uma enxurrada de negatividade puta que pariu vai cair a sua boca n ser uma cuzona chata do caralho SEMPRE? vai de fuder,"[[10, 19, 'toxic'], [150, 157, 'toxic'], [157, 165, 'toxic'], [166, 174, 'toxic'], [182, 194, 'toxic']]",[],Person7
10631,@user essa ficou arrombada,"[[17, 26, 'toxic']]",[],Person7
19855,@user @user @user teu cu petista sem cérebro,"[[18, 24, 'toxic'], [25, 44, 'toxic']]",[],Person7
9131,@user vou pegar a sororidade e enfiar no cu dessa idiota,"[[41, 44, 'toxic']]",[],Person7
12500,rt @user hj em dia as muie ta tudo virando puta ai nos nao pode postar uma ft ousada que nos é tmb kk vsf,"[[43, 48, 'toxic']]",[],Person7
2877,@user @user me chama na dm que te faço de minha putinha,"[[42, 55, 'toxic']]",[],Person7
15636,"rt @user piranha nao muda sempre vai pisca bct pra uma glock na cintura 
#vemtranquilodia10","[[9, 17, 'toxic'], [43, 47, 'toxic']]",[],Person7
16733,"@user @user agr pergunta quantos são sócios/vao aos jogos 
torcida viadinha tnc","[[67, 76, 'toxic']]",[],Person7
11856,@user @user Carla esse chinezinho falsificado e um pilantra. Não se deixa enganar como ele enganou os que votaram nele. Esse tipo de jumento só se elege uma vez. Kim . Frota. E outros do MBL,"[[133, 141, 'toxic']]",[],Person7
3362,rt @user @user nao sei . pra mim todo japones que é comunista é burro... uma coisa q meu pai ensinou kk,"[[52, 69, 'toxic']]",[],Person7
16038,"@user @user @user @user Vc, um conhecido cheirador de cocaina, famoso por levar pica e ser filmadl por dinheiro, criticando uma pessoa, mesmo sendo a Zambelli que eh uma escrota, por conta de maconha? Ah Frota vai tomanocu","[[41, 61, 'toxic'], [214, 222, 'toxic']]",[],Person7
8013,@user tem é que fechar esse lixo e mandar esses imprestáveis  para a  venezuela chupar as bolas do ditadorzinho https://t.co/5mngjwggks,"[[80, 95, 'toxic']]",[],Person7
20181,@user @user @user @user a única vagabunda q eu tô vendo aqui é vc sua porca fascista filha de uma puta,"[[32, 42, 'toxic'], [85, 102, 'toxic']]",[],Person7
11851,bem feito filho da puta apanhou foi pouco,"[[10, 23, 'toxic']]",[],Person7
14598,vadia do boquete 🌚,"[[0, 16, 'toxic']]",[],Person7
14423,"Pra ser minha inimiga no mínimo tem que ter um rostinho bonito e delicado, não se considere minha rival com essa sua cara de cavalo não, feia, cara de traveco, cabeçuda, queixo quadrado  kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk 🤣🤣","[[117, 131, 'toxic'], [137, 141, 'toxic'], [143, 158, 'toxic'], [160, 168, 'toxic']]",[],Person7
20080,"Alisson e nome de viado kkkkk — Viado deve ser seu pai que nao comeu sua mae direito e veio uma merda igual a vc, fdp https://t.co/x8WBpH5IdU","[[10, 23, 'toxic'], [51, 84, 'toxic'], [92, 101, 'toxic']]",[],Person7
10619,sai daqui fdp vai lá com teu messi,"[[10, 14, 'toxic']]",[],Person7
12532,"@user @user HEI ANIMAL, SE ELE IMPLANTA-SE A PENA DE MORTE, O POVO BRASILEIRO DO BEM, IRIA SOLICITAR E EXIGIR QUE VC E SEU BANDO DE LADRÕES DA PÁTRIA, FOSSEM OS PRIMEIROS A SEREM ENFILEIRADOS NO PAREDÃO DA MORTE,  SEU BÓSTA!  ZÉ CUÉCA DO CARALHO! https://t.co/WOW0PhhWhJ",[],[],Person7
12368,"gaga tá mais que certa de se afastar do twitter, essa fã base gringa é escrota demais, que tomem um tiro no cu esses otarios","[[71, 79, 'toxic'], [108, 111, 'toxic']]",[],Person7
10590,"rt @user @user vsf mlq, estamos te esperando até agr",[],[],Person7
12322,concordo vadia puta,"[[9, 19, 'toxic']]",[],Person7
13390,"@user @user Cara, vá tomar no seu cu, ser desprezível, irracional, ameba, filho de uma puta covarde que se esconde com fake, lixo! Que porra isso tem haver com política! Esse merda que faz isso com uma criança deveria ser empalado em praça pública!","[[21, 36, 'toxic'], [42, 53, 'toxic'], [67, 72, 'toxic'], [74, 91, 'toxic'], [218, 247, 'toxic']]",[],Person7
14550,"enfia o 'love you' no cu, puta","[[22, 24, 'toxic'], [26, 30, 'toxic']]",[],Person7
15402,vai toma no cu raça desgraçada,"[[12, 15, 'toxic'], [15, 30, 'toxic']]",[],Person7
11010,@user pra sempre meio bicha,"[[10, 17, 'toxic'], [22, 27, 'toxic']]",[],Person7
9960,putinha do capô de fusca kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,"[[0, 7, 'toxic']]",[],Person7
15729,@user vai lavar esse teu pau sujo boy lixo,"[[21, 28, 'toxic']]",[],Person7
13676,@user q sua puta,"[[12, 16, 'toxic']]",[],Person7
20586,"bigodin traiçoeiro que chama atenção de puta, ela já sem calcinha, cheia de whisky na cuca, vou levar ela pro beco e pau na filha da puta","[[40, 44, 'toxic'], [117, 137, 'toxic']]",[],Person7
19909,"pq o corpo é mto constantSEUMONGOLOIDE QUER USAR SISTEMA DE NEANDERTAL CARALHO PORRA INFOMSISTENTE DO CACETE VTNC SE O MJNDO TODO USA TEM MOTIBO PORRA

nossa eu fiquei mto puto agr, quem é contra o sistema métrico tinha q ser cortado por seleção natural","[[17, 39, 'toxic'], [71, 84, 'toxic'], [102, 109, 'toxic'], [109, 114, 'toxic'], [145, 150, 'toxic'], [172, 177, 'toxic']]",[],Person7
11998,"@user vai-te foder idiota do crl. tu realmente não tens clube, só tens faro pelo spotlight que te dê mais visibilidade.","[[13, 32, 'toxic']]",[],Person7
12018,"a velho puta q pariu quando eu acho q para de aparecer a ****** no meu feed, ela ressurge das cinzas

EU NAO AGUENTO MAIS VER ESSA PODRIDÃO DE PESSOA NA MINHA TL ELA É UM LIXO E VCS FICA AI LAMBENDO O CU DELA PORRA MEU DEUS","[[8, 20, 'toxic'], [162, 175, 'toxic'], [190, 215, 'toxic']]",[],Person7
10709,"rt @user que babaca arrogante, acha que é a última palavra do direito, vsfder. https://t.co/dasl7caau3",[],[],Person7
10689,"estudante de escola publica se voce nao esta estudando para o pas entao VA AGORAAAAA SEU ARROMBADOOOOOOO BORA OCUPAR AQUELE CARAIO

estudante do marista sei la fodase vai tomar no cu","[[85, 104, 'toxic'], [171, 182, 'toxic']]",[],Person7
12065,porra tá enchendo o saco já o filha da puta ! deixa o pandão namorar em paz caralho! beijos do tio sanguinho😘,"[[0, 6, 'toxic'], [30, 43, 'toxic'], [76, 83, 'toxic']]",[],Person7
10669,"homem: nossa você é muito linda parece um anjo tô apaixonado quer ficar comigo 😍

mulher: quero não vlw

homem: você nem é isso tudo sua escrota nojenta puta vagabunda eu nem queria tanto ficar com você mesmo sua piranha arrombada para de se achar sua vadia fudida rodada🤬","[[138, 168, 'toxic'], [214, 222, 'toxic'], [222, 232, 'toxic'], [249, 272, 'toxic']]",[],Person7
4893,rt @user se as dominicanas perderem 茅 s贸 pq ela se desconcentram tirando o shortinho do cu,"[[88, 90, 'toxic']]",[],Person7
11660,"@user vc é viado, só homem sente frio","[[5, 16, 'toxic']]",[],Person7
11723,"@user vai pra casa do caralho então, ernesto! vai te catar arrombado de merda","[[14, 29, 'toxic'], [59, 77, 'toxic']]",[],Person7
2367,"Além de ser gay não gosta de blackpink, escolhe só uma doença buceta — mas eu nao sou gay, e eu n disse que n gosto de blackpink, só não aguento mais as mesmas musicas ?????? https://t.co/E7loFOmZoh","[[62, 69, 'toxic']]",[],Person7
4577,"@user Alexandre frota falando mal do Atual Governo 茅 que nem um coito interrompido no traveco que ele comeu no filme dele, ou seja: n茫o serve pra nada.",[],[],Person7
11019,se não fosse meu irmão eu chamava de filho da puta,"[[37, 50, 'toxic']]",[],Person7
937,"onde talarico quer fala de talaricagem, ond maconheiro se acha bandido, onde homofóbico come viado, onde piranha briga por homem dos outros, onde você faz A e o povo fala o abecedário todo, onde um tenta ser melhor q o outro sendo q ninguém é melhor q ninguém!!!!!!!!!!!!!!!!!!!!! https://t.co/BlS7H57uO5","[[87, 98, 'toxic'], [105, 113, 'toxic']]",[],Person7
11117,"@user índio curte não fazer porra nenhuma. salvo aqueles isolados. de resto, querem conforto, cachaça e facilidades.",[],[],Person7
20689,rt @user se fude emelyn desgraçada,"[[8, 16, 'toxic']]",[],Person7
272,teresinha e merda a mesma coisa odeio ela caralho,"[[12, 18, 'toxic'], [32, 49, 'toxic']]",[],Person7
11161,"@user @user oh meu deuso viadinho emocionado, nunca viu um lolla amada? eh normal isso acontecer pq ela n tava no palco principal dai nego corre p outros palcos pq o intervalo entre os shows eh curto KKKKKKKKKKKKKKK","[[19, 44, 'toxic']]",[],Person7
11056,@user putinha da cavalgada kkkkkkkkkkkkkkkkkkkk misericórdia,"[[6, 27, 'toxic']]",[],Person7
9974,"@user Não sabe nem escrever o nome do grt direito!! Ainda quer vim aqui fala de um anjo, só Deus na causa dessa pessoa mal amada. Viado é quem fez esse miserável!!",[],[],Person7
11632,@user @user @user kkkkkkkkk sai fora viado,"[[28, 42, 'toxic']]",[],Person7
11215,"@user @user @user Vai tomar no seu cu, meu anjo.
Lugar de mulher é onde ela quiser.
Mas lugar de um filho da puta como você é na puta que pariu.
Verme maldito.","[[31, 38, 'toxic'], [100, 113, 'toxic'], [129, 143, 'toxic'], [145, 158, 'toxic']]",[],Person7
11757,tomar no cu bicho insuportável,"[[0, 6, 'toxic'], [6, 9, 'toxic'], [9, 12, 'toxic']]",[],Person7
9959,putinha do capô de fusca,"[[0, 16, 'toxic']]",[],Person7
11202,"@user ahh toma no seu cu, ce pagou de loucão falando que parou de fumar kkkk ce tá cortado agr","[[9, 24, 'toxic']]",[],Person7
11427,"que ódio cara, vai se fuder, passou de todos os limites, se eu não gostava muito antes, agora eu detesto, que nojo","[[14, 27, 'toxic']]",[],Person7
6473,@user @user duas puta manca,"[[17, 27, 'toxic']]",[],Person7
10524,rt @user esse novinho é profissional em mamar rola https://t.co/drktaazjm8,"[[40, 51, 'toxic']]",[],Person7
10526,tudo é falra vai tomar no cu caralho meu deus q juiz insuportável que jogo insuportável q dia horrível p se viver e ser vitória,"[[17, 28, 'toxic'], [47, 65, 'toxic'], [70, 88, 'toxic'], [89, 102, 'toxic']]",[],Person7
12429,putinha do fogo insaciável 🔥😯,"[[0, 8, 'toxic']]",[],Person7
18063,rt @user vai tomar no cu eu não aguento mais esse governo eu vou chorar puta que pariuuu vai se foder quem votou no bolsonaro desej…,"[[13, 24, 'toxic']]",[],Person7
11423,porra de oscar mano eu quero que esse cara vá pra puta que pariu,"[[0, 5, 'toxic'], [42, 64, 'toxic']]",[],Person7
10588,@user @user foda é tu ver a oas comemorando já que o gremio nem estádio tem. mas é muito burro!,[],[],Person7
15367,@user @user dois corno que tem mais que se foder,"[[40, 48, 'toxic']]",[],Person7
12420,"@user @user queria estar no lugar dele sem ser um hipócrita vendido falso arrombado do karalho
tem como?","[[74, 94, 'toxic']]",[],Person7
12408,"@user @user @user @user Se eu chamei sua mãe de puta, você só pode achar ruim se sentir. Mas relaxa, sua mãe não deve ser puta, então não tem porque ficar sentido","[[48, 52, 'toxic']]",[],Person7
10407,enfia esse sco pa tu no cu,"[[11, 26, 'toxic']]",[],Person7
15553,"@user muito bom!!
o maconheiro putinha de traficante devem tá espumando de raiva!!","[[31, 52, 'toxic']]",[],Person7
20296,esse técnico é um burro. vai tomar no cú,"[[29, 40, 'toxic']]",[],Person7
15525,@user odeio essa putinha de like ela me bloqueou consigo ver nada nesse caralhoo que ódio,"[[17, 25, 'toxic'], [72, 89, 'toxic']]",[],Person7
19241,"-q lugar eh esse? 😍
-gramado!! 
-eh vagabunda? q legal vadia e seguiu meu namorado pq?? vontade de dar??????","[[37, 46, 'toxic'], [56, 62, 'toxic']]",[],Person7
6495,"surrei a p*ta da minha irmã agora, ela descontando a raiva dela na minha irmãzinha e eu mandei ela parar, aí ela surtou e falou que ninguém entende ela e eu só falei 'então se mata logo, você é irrelevante e não vai fazer falta nenhuma' KKKKKKKKKKKKKKKKKK","[[0, 33, 'toxic'], [173, 185, 'toxic']]",[],Person7
10569,dá um ódio quando vejo nego cantando 'norte sul desse país' vai tomar no cu,"[[60, 75, 'toxic']]",[],Person7
12193,@user vai sonhando filho da puta,"[[18, 32, 'toxic']]",[],Person7
1676,@user vou mandar você pra ver se emagrece seu gordo fdp,"[[52, 55, 'toxic']]",[],Person7
10611,@user @user to manca fdp,"[[21, 24, 'toxic']]",[],Person7
1721,@user esse idiota! só os inocentes que assiste aos vídeos desse cretino. mas já estão aprendendo.,[],[],Person7
19517,@user @user vai tu chupa rola,"[[19, 29, 'toxic']]",[],Person7
19509,"ta bom kkk
eu sou o robozão — ah vai tomar no seu cu https://t.co/yvprshv4wo","[[33, 53, 'toxic']]",[],Person7
1780,vai tomar no cu juiz filha da puta,"[[0, 15, 'toxic'], [21, 34, 'toxic']]",[],Person7
1806,"@user @user mirelle, pau no seu cu, sua ridícula","[[21, 34, 'toxic']]",[],Person7
1821,"@user só o flamerda pode contratar lixo europeu? os outros também podem, recalcado! 🤫","[[35, 47, 'toxic']]",[],Person7
9187,rt @user parsa o feminismo q me perdoe mas eu queria só 3m no braço c essa mina zoada do crlh vsf falsa desgraçada,"[[89, 114, 'toxic']]",[],Person7
12241,"rt @user olhem só que artista, o cara manda muito bem, e pau no cu do bolsonaro. https://t.co/jil2wnzniz","[[57, 79, 'toxic']]",[],Person7
19093,"O pessoal que frequenta o ensino noturno não tem de levar com as pitinhas, as crianças e o jardim zoológico do ensino diurno.
Ah! e também é conhecida como a escola das putas e o pessoal de fora mete todas as raparigas nesse mesmo saco!","[[65, 73, 'toxic'], [158, 174, 'toxic']]",[],Person7
9159,@user vai toma no seu cu...,"[[6, 24, 'toxic']]",[],Person7
10244,"putinha da dominação

jdjdjskskakakksd","[[0, 8, 'toxic'], [8, 20, 'toxic']]",[],Person7
